0 53 43
78 35 94
86 78 91
23 39 64
62 34 71
85 32 62
31 75 32
90 32 91
40 27 65
81 71 11
56 90 97
33 4 21
49 37 16
35 50 1
20 70 27
50 27 92
98 21 34
91 0 9
75 53 85
7 64 5
90 61 90
98 4 21
36 77 45
81 17 50
28 26 48
91 87 82
95 4 55
28 1 13
3 37 29
24 26 1
58 75 66
68 94 75
83 79 39
16 2 16
85 28 46
40 61 48
19 90 63
86 15 58
0 32 63
92 19 71
56 55 19
85 59 26
51 71 94
21 41 73
13 19 51
65 81 28
60 52 92
70 59 23
12 96 88
44 97 63
42 27 38
81 9 78
88 64 58
15 86 67
30 23 4
0 31 82
90 42 8
74 15 18
71 46 43
95 98 2
25 20 51
56 27 8
13 32 69
40 22 65
17 62 68
30 44 84
93 23 99
70 17 97
43 27 87
15 12 50
32 57 73
20 60 19
37 88 12
43 57 18
28 37 11
42 19 60
3 37 69
90 80 79
27 73 9
11 44 27
83 9 10
43 94 85
10 7 75
60 90 76
31 62 93
67 25 87
60 56 41
42 68 56
44 11 15
9 46 50
39 52 70
74 82 36
27 33 58
11 39 80
57 16 95
81 38 85
29 89 92
62 74 3
50 60 73
36 17 89
88 23 29
72 19 45
91 97 6
3 14 39
7 61 70
55 4 55
18 65 94
23 57 13
66 69 66
13 2 98
35 0 39
28 57 77
17 15 29
43 24 13
14 9 45
70 68 3
81 68 56
93 77 99
33 8 60
84 38 62
4 66 49
75 30 43
99 99 9
51 57 96
9 51 18
7 87 66
50 87 39
14 80 42
72 71 35
76 41 63
21 14 33
81 76 61
10 58 37
59 27 68
61 81 80
4 54 44
37 5 26
31 65 11
55 96 67
88 80 68
7 66 74
59 45 76
77 53 51
92 38 0
36 7 94
8 57 50
35 6 63
27 56 12
0 75 38
38 64 74
28 29 11
4 27 29
73 92 68
32 31 36
72 15 49
46 22 34
61 29 96
66 9 70
84 91 83
73 92 49
47 5 58
59 80 44
92 16 43
45 85 25
64 4 22
23 51 14
68 5 61
80 59 39
86 6 2
46 99 8
54 83 18
67 85 40
35 46 52
41 18 79
60 89 61
84 7 38
88 73 14
67 52 46
72 93 92
62 26 39
38 34 19
18 10 50
26 9 72
12 98 28
86 91 18
34 6 37
19 37 49
2 3 65
62 49 44
99 12 41
93 15 46
2 98 74
17 47 19
60 74 91
70 53 14
74 42 81
71 93 94
75 50 69
19 11 36
22 18 76
6 47 56
35 55 62
4 16 54
61 77 50
90 58 40
82 44 98
75 76 87
23 69 18
61 22 86
94 96 36
9 97 33
88 5 22
37 96 64
28 53 76
90 45 3
97 12 10
15 60 7
81 35 9
78 96 58
66 22 67
71 52 84
88 51 69
43 31 29
80 77 23
78 34 82
95 30 59
88 8 49
87 61 8
30 10 85
89 99 62
17 40 65
97 60 93
45 81 12
36 16 45
49 72 2
1 22 36
10 41 39
65 69 60
68 24 41
82 41 1
75 43 35
71 81 20
54 51 42
70 11 52
38 16 91
6 89 66
79 91 89
45 18 7
26 43 83
0 58 22
24 40 63
82 86 86
78 76 25
58 62 39
10 63 6
33 77 89
52 31 77
98 69 39
44 68 71
31 16 14
1 98 82
40 15 33
79 42 41
79 58 57
81 6 73
72 14 31
69 49 83
86 59 62
76 82 62
6 80 18
59 36 80
39 28 8
57 73 84
30 0 47
25 89 54
89 6 93
58 14 52
31 4 90
99 33 12
44 81 74
8 87 24
34 68 22
47 28 41
76 95 7
73 75 66
36 92 12
13 18 95
94 76 61
9 65 55
14 51 55
57 67 90
11 7 65
80 71 92
41 80 4
40 58 96
38 64 80
92 44 54
96 93 73
15 3 99
2 98 2
6 9 51
62 90 79
61 58 4
59 12 53
82 72 83
45 85 88
74 45 68
79 50 40
56 32 28
51 35 91
81 27 90
45 66 17
11 64 58
48 3 13
44 58 30
65 24 18
24 85 36
55 60 64
7 82 69
46 99 89
72 99 40
61 49 92
78 74 91
46 18 20
33 32 75
6 2 90
73 41 79
37 10 94
80 87 46
68 95 35
53 94 75
89 6 86
40 64 54
52 29 42
7 18 4
8 32 74
95 51 45
28 49 47
69 53 70
17 56 81
54 11 77
68 38 22
85 51 41
99 40 80
56 97 74
69 89 22
95 60 88
47 63 94
15 54 59
48 64 91
48 96 82
37 95 7
5 1 34
10 4 7
9 44 10
50 53 42
93 32 45
67 46 83
17 94 5
96 25 38
12 74 44
83 41 82
95 58 35
58 0 83
73 88 39
44 5 74
21 3 45
42 93 51
46 4 89
65 91 35
44 84 34
68 45 47
32 58 59
13 53 61
5 57 75
25 57 94
58 88 88
19 67 84
76 6 24
18 67 57
82 3 92
22 33 53
52 71 8
90 73 33
43 28 52
7 29 50
66 15 23
70 97 59
15 62 57
61 23 95
84 66 30
8 29 45
1 27 17
57 1 6
16 71 2
76 23 86
20 30 11
2 99 48
93 66 12
45 46 72
90 18 57
90 80 91
81 22 78
73 91 37
7 21 31
21 58 19
24 13 28
7 27 25
56 35 44
43 13 33
22 33 73
52 28 56
70 6 18
43 74 8
93 9 83
80 8 97
59 61 76
78 27 31
94 22 82
15 44 90
65 13 74
29 95 98
74 4 48
18 51 6
78 38 83
74 57 94
39 80 23
0 69 58
19 5 45
30 76 91
66 16 43
90 91 57
34 22 80
22 77 83
99 81 7
54 30 41
87 17 67
70 85 19
98 6 37
79 63 75
71 86 11
63 67 50
2 53 75
73 61 90
27 28 91
93 9 14
68 73 50
27 75 58
58 4 30
54 49 89
9 4 49
69 58 93
49 31 97
12 74 32
21 63 72
94 37 19
64 19 72
14 50 6
95 51 70
83 40 63
82 1 58
41 21 44
18 92 10
56 87 93
21 57 35
79 52 57
80 29 20
0 60 71
30 19 52
56 6 80
10 92 74
74 22 80
50 93 47
91 67 8
74 30 10
66 15 40
53 7 66
39 87 23
33 48 73
26 19 68
25 5 88
17 39 19
67 77 25
19 27 47
88 10 52
11 34 90
43 1 49
5 9 66
75 28 8
97 26 71
81 90 63
83 32 44
96 84 61
25 18 13
94 43 80
33 33 40
40 7 42
67 51 54
49 87 0
65 41 55
31 40 50
88 33 85
51 10 43
87 87 29
85 96 34
84 67 82
29 6 99
61 56 99
85 50 75
84 58 3
85 67 40
40 24 29
13 14 59
32 47 72
71 67 2
40 17 77
45 26 43
26 51 44
83 1 76
17 53 78
26 18 85
77 75 25
64 33 6
28 4 62
32 33 87
73 29 49
26 0 50
80 75 30
69 97 89
85 70 80
32 17 91
60 65 17
31 33 18
83 44 31
84 7 77
95 56 8
97 39 53
48 45 63
31 66 54
11 62 30
95 34 55
29 2 15
10 1 55
75 87 80
46 53 96
1 78 22
9 56 2
89 86 30
27 56 27
13 74 85
92 34 95
29 98 82
7 61 29
83 1 94
35 55 91
56 57 33
51 59 93
61 16 57
41 76 81
35 33 57
58 62 80
22 80 36
89 84 21
56 22 98
99 10 9
97 69 92
58 70 14
34 55 96
76 60 18
19 58 60
80 8 31
39 89 51
54 29 53
77 66 50
11 27 3
3 30 13
0 99 77
93 93 18
66 51 29
89 24 27
9 3 1
99 95 64
80 70 79
29 70 38
32 20 3
77 78 23
4 30 14
35 10 7
66 33 64
79 33 44
56 77 88
96 76 87
3 31 87
94 46 67
26 53 55
46 89 15
7 55 44
57 67 72
24 85 45
17 15 91
5 9 88
45 6 59
34 43 69
96 57 5
73 95 70
62 24 22
39 81 19
50 21 40
29 89 46
42 60 44
24 27 86
38 25 56
34 54 38
98 98 20
97 41 23
91 94 6
87 99 89
24 88 11
20 13 6
8 15 96
2 56 39
99 94 73
96 14 25
10 65 69
40 3 43
38 24 23
76 55 45
67 27 19
48 98 17
5 80 74
13 87 2
30 8 24
53 3 16
86 54 68
6 43 92
95 60 86
23 85 8
72 70 49
1 88 28
6 79 49
8 28 67
29 70 81
41 22 74
27 53 80
72 46 78
74 42 65
98 69 30
40 88 22
69 54 83
62 64 81
65 98 71
52 46 11
80 30 17
26 81 56
18 37 10
29 16 47
44 7 56
33 5 19
26 49 61
15 79 11
65 7 29
22 30 46
69 49 22
68 98 19
67 37 96
92 51 40
74 49 84
56 38 40
80 90 84
4 80 17
79 15 16
56 47 59
39 26 6
17 24 53
36 40 60
54 77 0
61 58 41
30 6 13
27 56 34
7 45 91
56 99 26
29 35 15
47 44 0
87 15 93
76 58 39
99 24 89
54 64 96
53 64 30
62 36 99
77 97 58
41 79 56
8 55 71
88 51 13
37 26 44
38 92 7
24 58 72
5 80 41
38 65 64
78 32 45
47 1 13
16 62 95
43 67 43
84 61 35
84 2 55
7 38 73
13 73 64
50 11 70
83 21 13
59 13 80
19 80 10
14 32 13
16 62 30
9 82 77
18 71 79
63 16 9
54 13 25
44 29 24
35 45 31
53 56 94
61 12 10
63 7 71
24 61 12
94 35 6
34 87 54
85 78 4
13 1 58
44 94 44
10 26 3
99 44 4
2 95 71
78 41 83
50 16 69
77 35 93
93 71 98
34 8 93
47 39 84
40 71 36
84 40 68
77 73 36
76 31 14
36 42 99
54 23 46
89 12 65
34 96 60
71 64 2
8 20 23
59 42 16
15 40 76
34 35 66
67 75 30
87 99 82
33 78 73
25 54 44
66 90 60
43 2 72
12 85 55
96 71 98
98 33 99
28 95 75
24 18 19
99 41 49
29 37 89
78 16 38
17 53 56
34 34 25
64 10 27
33 86 56
21 75 10
61 83 23
32 89 89
47 73 94
46 78 58
96 19 67
6 67 8
67 16 64
27 55 54
95 59 78
2 36 18
30 22 49
3 88 19
90 57 99
72 57 29
68 90 86
11 17 59
2 71 58
31 90 16
8 84 53
36 43 14
73 69 56
40 61 40
39 98 14
24 11 43
70 54 60
85 36 80
68 50 31
88 13 36
80 77 88
16 48 64
49 43 7
64 46 15
40 41 42
4 6 42
55 12 83
93 19 23
53 1 62
40 9 3
14 8 94
44 25 27
80 57 47
56 50 32
24 28 26
68 68 26
24 40 84
13 18 35
80 46 23
54 96 5
98 88 79
60 20 67
89 27 22
37 21 81
27 17 15
4 32 10
36 43 64
54 41 6
79 84 48
24 23 48
89 72 92
28 73 93
63 48 22
74 39 73
5 85 11
18 89 25
54 27 5
77 90 85
54 16 32
86 52 79
74 87 20
26 61 25
7 87 31
79 53 64
49 19 83
12 46 89
39 35 60
49 47 13
72 0 67
79 96 97
90 18 77
59 54 42
99 76 50
36 88 90
31 6 50
87 48 47
86 69 41
85 83 77
69 30 1
61 22 82
89 47 11
37 24 68
7 79 12
17 14 95
72 95 59
22 49 80
34 54 43
85 96 44
53 69 51
69 72 3
92 54 56
24 52 61
39 81 87
9 24 82
64 41 76
62 71 60
7 45 89
58 56 67
3 29 16
22 49 9
19 70 9
14 3 39
94 76 94
10 44 40
12 7 31
2 29 81
81 96 62
20 73 64
19 79 1
54 99 18
62 40 37
85 88 77
52 58 25
24 76 24
76 72 96
35 68 19
70 67 90
33 12 66
67 51 77
64 64 53
77 17 21
64 17 84
20 32 17
16 99 74
80 47 54
92 1 0
5 51 85
91 14 60
47 94 5
68 82 89
14 53 65
38 38 58
90 77 76
53 82 20
17 13 69
9 52 67
75 47 91
77 60 10
50 97 30
59 2 39
10 96 43
52 66 31
95 41 6
7 25 88
5 76 58
41 14 54
88 49 17
37 81 90
38 74 20
79 25 43
52 54 62
50 18 64
32 49 48
32 57 54
71 11 85
22 78 44
55 13 27
27 1 10
5 9 15
87 12 38
30 90 51
83 28 37
68 44 0
31 71 56
85 40 11
8 44 11
49 97 37
66 12 93
68 81 85
22 85 67
15 46 27
2 7 34
89 19 55
60 51 11
20 23 90
46 78 53
0 74 87
14 64 16
53 49 64
83 52 35
50 22 8
64 79 22
21 0 26
80 94 0
77 22 85
78 37 26
35 33 51
31 62 74
94 43 69
57 28 6
73 37 98
31 93 67
26 27 36
17 66 87
95 40 73
24 0 36
95 7 28
28 74 25
75 48 4
72 34 70
25 99 69
45 38 31
24 50 36
43 46 50
80 96 4
31 33 34
83 59 26
62 67 87
67 59 30
25 75 36
37 85 99
95 25 73
55 33 70
7 72 4
57 0 84
14 28 76
98 59 59
31 86 36
19 15 93
27 49 36
14 82 41
45 50 91
24 32 98
89 66 26
71 41 2
55 94 23
28 73 26
23 61 77
99 32 13
52 99 50
59 1 14
40 78 81
45 34 39
90 4 68
49 15 36
1 74 18
17 93 75
45 6 63
92 48 83
56 58 35
48 61 47
16 1 95
60 74 5
95 61 88
16 93 79
67 38 72
49 99 10
92 87 19
42 91 66
27 65 24
55 37 16
79 0 13
63 60 27
39 44 46
58 44 98
62 56 95
34 55 5
62 60 72
99 1 17
59 77 94
38 30 72
41 14 59
79 69 33
66 43 68
99 4 47
41 88 42
43 9 40
46 57 29
73 20 85
31 39 32
48 7 13
60 36 92
2 77 26
28 4 8
80 11 62
59 18 57
86 69 55
65 87 42
46 33 98
41 84 67
2 32 41
30 46 8
7 63 16
42 58 65
12 45 73
3 26 74
88 11 61
20 20 47
1 33 61
38 99 89
34 88 94
63 2 24
52 64 87
67 31 5
37 85 78
26 98 20
53 46 94
93 97 59
41 18 93
49 62 53
55 73 96
24 82 12
3 62 66
30 20 22
65 50 12
77 74 77
94 5 33
81 14 68
99 78 76
68 73 62
4 96 34
39 35 70
39 51 90
22 58 64
25 52 18
36 58 18
77 87 16
90 64 78
60 31 65
80 95 33
58 45 5
16 63 48
18 99 31
0 3 4
41 27 5
55 6 52
89 18 82
32 3 87
13 16 13
60 1 12
17 92 99
9 3 11
51 17 69
89 98 90
77 6 17
71 28 23
9 3 34
95 52 12
99 2 21
4 20 33
91 25 74
66 85 93
72 46 31
57 28 51
77 27 27
29 55 56
70 59 88
48 48 30
5 53 84
91 89 6
37 56 88
23 66 82
35 41 90
70 0 11
15 68 99
61 36 65
56 47 69
82 62 16
31 69 94
13 63 56
61 50 19
68 37 4
30 2 2
4 18 22
25 4 0
10 51 6
60 70 91
29 94 56
27 86 91
76 59 95
95 69 40
19 1 30
97 37 0
54 77 43
17 34 11
47 13 57
99 36 65
45 6 82
34 87 62
75 47 69
36 85 28
26 78 40
46 34 64
9 53 82
93 73 32
6 27 50
87 63 27
36 60 62
11 36 87
40 66 63
97 96 12
94 60 16
50 23 15
34 51 45
53 10 59
53 32 93
87 98 51
99 64 87
58 63 28
37 85 57
83 87 28
43 51 59
32 4 79
82 83 35
31 68 13
65 73 44
14 59 12
39 3 52
49 13 57
63 27 69
69 99 3
63 44 18
8 73 6
25 27 50
40 75 82
44 37 58
43 35 56
1 63 88
90 7 68
80 12 61
11 9 3
96 68 44
10 75 92
64 15 83
0 76 16
97 26 66
5 88 74
68 82 72
36 6 77
59 0 53
28 94 46
93 59 12
68 11 73
33 76 28
93 95 75
76 74 69
44 73 22
71 29 86
0 81 17
23 77 23
66 89 6
71 87 77
50 14 10
69 29 88
40 95 42
41 90 51
68 90 93
30 85 91
82 84 47
11 81 37
58 47 50
94 8 44
89 31 51
72 11 95
13 31 88
17 53 18
93 27 34
24 19 72
30 8 45
85 99 94
83 41 79
24 90 91
79 92 90
3 18 7
85 68 24
96 15 27
90 33 42
50 75 41
67 61 9
73 15 21
19 90 24
41 80 85
20 92 64
10 30 52
57 70 94
59 29 55
76 9 12
69 4 46
36 54 78
18 88 22
38 66 81
55 13 21
37 61 89
79 87 94
65 23 64
12 80 93
67 56 3
14 98 21
96 34 19
94 43 52
19 15 5
99 2 41
23 44 44
18 95 99
39 41 18
28 15 81
9 2 10
12 21 50
60 75 68
83 75 99
80 18 55
77 76 10
74 72 48
93 19 38
83 79 58
42 5 54
70 1 59
26 46 7
61 10 47
87 60 61
75 65 1
52 83 57
55 8 57
68 28 23
26 97 20
78 67 45
45 35 92
35 52 90
55 58 75
98 54 27
80 48 14
89 61 87
11 23 8
40 29 31
76 79 5
37 84 58
82 30 37
62 73 5
88 87 41
8 16 27
33 92 71
36 16 9
77 37 16
66 49 19
41 35 96
1 7 21
51 55 55
61 44 23
30 32 50
35 59 9
6 59 21
68 14 18
66 4 45
4 28 88
71 42 42
3 55 74
54 67 2
85 25 54
1 63 46
86 66 12
81 29 99
53 97 36
78 2 13
7 62 36
22 0 85
93 47 28
57 6 55
81 8 45
53 81 62
52 83 17
27 85 52
52 22 27
28 26 69
53 35 24
45 26 27
50 3 25
90 7 31
73 29 63
45 2 51
27 37 13
97 74 2
69 71 10
81 24 61
83 36 42
42 35 99
84 91 33
9 78 26
70 19 91
66 85 92
28 42 17
67 83 23
45 25 5
66 15 77
43 93 32
73 36 74
4 52 56
31 17 81
36 8 30
17 68 91
50 9 76
86 29 99
24 85 58
16 32 83
98 78 69
51 92 38
97 98 29
60 11 96
78 13 61
83 16 34
70 11 86
1 42 80
23 51 9
62 94 63
14 83 78
31 48 67
42 11 67
33 8 8
1 6 28
38 28 68
39 19 97
47 42 41
74 66 29
40 61 21
53 81 2
52 45 74
32 55 45
9 12 46
44 34 94
33 16 54
3 27 76
18 73 32
19 79 30
27 23 88
29 8 54
53 62 93
52 67 89
76 80 38
4 73 37
69 30 99
24 79 28
55 85 63
3 85 10
20 80 57
78 75 23
49 35 79
78 59 85
76 37 54
51 36 11
5 26 61
11 21 73
91 35 56
9 17 37
71 76 60
40 75 56
4 85 77
2 82 19
68 54 41
37 18 79
13 90 99
85 32 47
66 40 18
52 31 33
28 31 75
56 29 12
40 72 41
95 21 92
15 96 54
11 94 21
42 51 30
93 26 6
58 56 4
41 15 48
1 74 1
63 11 50
22 28 79
81 54 21
79 0 25
45 56 97
23 34 23
26 28 75
66 65 78
22 67 32
16 30 3
76 23 83
22 79 43
90 45 49
53 94 99
5 33 47
97 94 95
49 66 73
88 79 26
37 84 49
97 72 38
31 32 2
67 44 97
18 91 86
1 2 31
93 79 27
4 15 37
86 40 32
44 95 83
76 81 67
22 1 48
90 97 64
57 30 23
93 3 68
20 3 47
55 98 95
84 25 32
99 50 81
34 6 75
8 2 15
61 90 99
88 15 7
51 40 62
26 12 44
0 44 2
9 40 2
14 99 46
1 34 35
26 73 59
0 35 74
27 85 76
5 71 74
46 30 6
64 27 10
80 47 50
99 53 60
87 36 49
13 46 24
90 14 58
85 60 78
42 54 59
2 75 64
58 74 43
47 57 97
63 93 42
62 1 29
14 33 66
42 10 21
59 63 57
83 58 73
2 29 1
65 39 73
88 52 29
12 10 50
42 7 22
68 24 55
48 29 89
68 21 37
52 68 58
30 42 97
50 47 35
71 69 23
17 47 26
10 61 88
41 32 61
3 35 39
3 83 46
78 15 68
42 9 41
58 50 2
41 95 16
37 87 54
30 17 29
15 13 88
37 87 92
86 77 95
44 65 25
82 29 83
63 75 5
10 2 97
31 89 80
59 46 0
54 45 2
79 32 2
7 6 79
54 46 1
23 11 92
62 97 30
52 1 44
99 59 41
89 25 36
72 24 72
21 45 40
77 80 21
49 75 48
15 23 15
62 91 79
13 42 74
30 1 92
6 91 93
20 22 44
71 44 95
98 43 10
24 9 23
2 84 59
79 61 81
89 11 37
88 94 33
56 6 50
72 94 14
69 68 12
19 1 77
37 88 66
71 33 53
38 9 75
96 11 52
61 85 7
26 92 42
85 90 0
45 29 66
48 75 69
14 74 51
33 51 43
2 94 89
9 80 27
8 63 22
94 89 71
98 33 28
86 2 4
31 31 32
10 14 63
13 58 85
24 10 39
7 79 86
41 20 7
90 62 22
5 57 17
42 30 42
31 15 18
46 9 57
96 14 38
23 25 0
36 33 6
5 95 94
10 30 7
61 10 83
7 78 26
35 61 45
59 44 45
47 19 51
27 59 73
83 58 53
96 34 83
52 37 94
79 70 19
42 82 56
73 41 76
67 76 15
82 66 13
60 92 41
96 74 27
62 15 35
56 79 45
95 99 7
28 45 44
60 91 90
86 79 43
49 35 88
28 64 12
26 29 21
73 88 64
17 95 52
79 63 39
47 46 14
11 72 1
71 30 62
42 70 57
31 77 33
10 26 56
99 61 55
23 54 21
98 28 54
19 81 69
28 94 56
4 26 90
27 2 44
90 79 40
87 19 86
54 40 9
84 53 63
12 42 94
4 17 66
82 96 36
93 70 98
96 92 38
67 77 36
8 79 9
61 1 65
1 14 4
34 54 23
98 10 96
95 33 35
92 20 83
10 19 53
54 30 78
92 11 35
49 51 15
48 15 27
78 9 33
33 84 87
53 27 38
92 8 64
40 73 68
52 51 15
74 61 10
8 10 53
70 2 21
70 24 42
50 97 1
3 65 89
95 44 62
68 5 90
72 5 76
67 43 8
40 34 94
68 13 55
56 36 92
47 7 49
69 13 32
59 17 70
32 87 67
21 45 38
73 64 36
67 30 30
30 44 87
26 10 53
3 57 21
93 21 75
10 78 34
38 31 47
89 76 59
90 82 11
46 5 66
33 60 44
20 23 95
87 27 23
39 94 74
24 95 66
91 49 33
33 72 87
61 93 69
64 47 21
26 87 78
59 16 26
9 51 73
26 83 4
6 43 16
82 96 6
79 1 51
37 43 54
96 40 44
82 99 87
80 72 91
23 64 21
11 19 70
47 27 64
30 71 11
85 17 63
92 74 14
78 89 78
10 55 0
37 2 50
45 44 34
26 87 74
42 16 83
70 11 49
48 84 35
69 20 47
85 3 80
24 19 86
55 6 26
63 40 33
84 90 28
32 75 51
54 18 37
13 4 12
40 16 24
42 87 79
77 20 75
9 20 80
17 23 64
54 60 55
94 16 5
70 22 81
42 35 12
89 30 67
52 62 50
11 87 50
86 49 10
34 56 2
47 48 41
6 66 85
46 15 55
35 57 2
53 11 25
51 73 78
28 68 47
22 90 19
6 72 62
15 65 23
38 33 93
56 72 79
0 2 58
28 66 35
34 74 58
14 49 77
14 41 3
44 94 33
76 81 25
24 16 50
91 28 92
93 89 79
75 12 33
48 28 64
68 71 57
0 57 66
70 30 10
39 56 41
46 70 15
89 19 66
26 56 25
57 58 96
85 55 78
80 74 86
23 78 13
73 39 43
77 80 60
82 92 55
57 72 13
99 18 72
20 9 80
69 0 99
94 20 50
79 0 16
33 75 88
5 59 59
48 4 26
52 15 70
91 85 9
70 25 75
28 9 55
97 42 25
65 19 46
32 11 63
84 23 53
26 23 51
44 53 49
66 33 37
74 22 38
84 62 43
16 76 6
45 18 28
96 23 83
67 63 30
42 86 0
31 1 76
54 35 73
61 59 12
22 29 24
85 59 32
90 24 41
28 72 70
61 3 19
90 39 92
82 25 42
94 57 25
0 81 94
61 91 65
58 27 75
14 86 64
93 84 71
3 0 64
9 24 11
27 86 98
95 15 14
94 39 63
85 79 78
16 68 54
41 23 74
77 34 0
7 67 21
0 18 28
21 30 79
3 3 23
17 33 51
64 7 66
36 64 93
10 97 87
20 79 40
25 48 68
4 2 99
89 91 9
57 43 7
72 46 84
39 41 3
10 40 55
74 11 93
50 52 96
71 90 60
75 66 95
36 31 28
62 78 70
95 72 31
69 55 94
64 94 51
47 33 52
80 97 84
46 95 62
95 20 39
16 2 25
76 24 61
86 58 72
2 62 62
0 24 83
98 14 5
25 21 36
8 91 21
74 70 68
34 73 64
56 62 71
76 51 97
31 36 4
57 38 28
49 72 81
89 16 10
83 6 52
8 60 40
47 73 16
74 43 99
50 44 18
97 22 91
76 38 99
71 27 98
62 76 28
91 92 53
51 1 90
25 44 12
15 86 5
22 65 4
35 49 28
90 49 87
56 19 50
41 38 44
1 95 5
98 6 62
9 29 68
41 89 2
22 15 71
34 7 96
52 38 65
42 20 35
60 32 36
24 85 9
61 48 43
66 22 95
34 92 15
60 49 32
88 73 70
58 50 46
94 63 74
11 23 32
57 55 43
51 16 16
79 94 49
47 89 59
24 58 73
10 15 44
99 10 83
30 5 94
93 93 77
38 60 74
64 10 43
50 96 52
62 50 14
1 39 44
25 68 65
2 92 77
14 62 55
54 42 51
85 63 75
22 48 30
44 94 15
73 64 5
99 46 56
86 3 78
32 93 47
5 13 74
48 15 37
30 21 10
79 20 72
79 78 31
70 55 90
59 35 33
58 43 9
53 26 0
2 98 75
83 64 64
46 62 95
91 97 85
36 31 39
78 80 4
33 20 95
25 39 54
63 74 1
36 80 42
63 39 64
78 29 65
43 32 98
8 77 24
16 48 43
96 65 9
14 25 88
95 41 45
96 1 75
4 21 93
93 12 46
89 38 99
46 39 73
42 8 55
33 19 28
33 83 3
23 2 45
76 4 89
79 60 5
87 72 37
58 74 38
26 47 9
34 43 2
43 52 60
47 29 24
41 60 76
59 16 33
50 15 41
73 73 3
79 60 13
57 15 31
76 35 85
66 29 63
45 26 51
24 97 76
38 76 89
48 65 71
35 1 53
99 67 6
60 7 73
59 93 31
46 9 58
91 63 81
89 68 16
44 84 27
13 48 70
22 94 46
67 70 93
5 41 72
61 69 87
5 39 28
71 72 38
20 66 1
25 50 76
96 74 42
66 4 13
21 93 53
92 51 52
78 29 95
95 94 82
96 18 11
49 65 7
11 43 53
0 0 14
88 41 21
51 25 25
91 25 58
51 71 89
11 80 35
2 16 51
21 8 80
86 71 24
26 56 38
63 25 19
69 16 12
62 40 44
2 14 3
14 56 72
49 19 24
76 68 76
47 58 69
18 97 49
38 57 93
80 45 40
48 97 40
49 27 28
81 45 75
57 52 25
78 20 17
22 91 91
86 88 77
57 30 52
56 11 85
1 90 66
88 66 90
69 9 98
9 15 52
44 96 74
61 84 47
32 23 54
62 72 32
87 83 30
99 12 90
2 58 7
39 18 3
6 12 16
16 27 37
66 40 72
94 88 3
45 0 8
12 94 28
72 68 2
34 69 0
2 5 91
66 72 0
13 46 4
82 24 98
22 37 3
50 7 24
52 38 4
87 92 32
12 62 77
80 19 51
68 40 76
69 96 95
64 12 84
23 97 41
85 10 79
66 47 14
0 9 31
42 38 40
83 61 16
43 6 66
37 31 59
10 64 58
43 48 20
67 68 29
79 30 6
43 52 98
59 96 27
33 81 26
79 29 15
35 26 60
88 40 18
49 79 24
89 66 34
37 33 38
39 97 86
76 5 2
43 97 3
92 41 67
49 6 25
65 68 55
41 71 44
41 82 87
1 91 25
22 55 82
32 61 69
31 62 30
82 13 35
32 29 93
94 78 25
37 68 23
62 24 84
45 65 21
46 35 35
77 95 61
17 1 58
56 18 29
82 99 33
12 77 6
40 65 10
89 84 91
2 38 82
67 63 97
89 40 59
46 61 95
52 12 42
65 80 92
57 89 14
52 34 63
56 54 86
70 0 84
15 83 39
34 30 28
9 66 19
40 21 17
14 58 40
49 16 41
19 71 67
18 55 69
35 88 37
86 37 69
17 39 10
32 73 29
65 68 39
68 23 70
53 79 26
43 25 78
96 14 44
43 27 32
97 14 22
74 42 10
57 7 19
32 85 88
68 58 39
24 68 68
20 22 30
73 22 16
80 46 83
69 51 70
35 40 84
40 13 6
24 39 4
90 81 3
60 17 57
58 9 80
37 91 99
22 28 64
99 39 71
86 9 18
81 35 28
82 95 38
65 22 94
90 49 27
23 33 70
31 97 75
88 4 33
38 83 22
82 76 45
47 54 16
59 98 87
89 19 40
98 47 18
96 43 50
5 53 11
77 63 42
52 12 88
21 38 87
0 51 43
64 46 11
32 56 69
10 91 19
86 24 81
85 12 34
90 3 81
77 77 42
50 34 43
24 36 29
45 22 86
72 51 38
86 23 99
56 58 73
83 38 12
9 52 23
98 81 41
14 53 98
86 42 21
75 63 88
82 62 63
24 54 95
89 1 75
11 28 7
37 31 78
21 50 69
14 7 27
51 0 46
26 5 52
21 91 58
78 64 28
23 70 44
12 75 1
96 91 54
14 76 82
47 8 25
38 83 76
83 30 79
27 8 54
66 27 30
41 71 29
39 8 84
0 17 96
53 50 12
50 52 46
21 90 46
87 91 24
71 63 29
70 30 29
6 17 57
71 55 83
16 28 84
22 87 61
3 94 17
72 3 99
86 51 29
81 17 86
57 83 47
54 69 92
67 29 63
66 51 88
93 68 67
82 99 51
79 30 14
79 2 78
0 16 86
26 1 77
82 32 56
40 21 58
3 15 43
15 0 25
99 83 21
39 54 25
0 8 33
65 74 90
43 69 60
1 24 10
79 46 37
0 58 71
16 30 70
2 84 58
97 44 29
97 12 89
50 74 18
50 96 57
62 75 62
76 23 18
96 72 84
28 19 12
72 95 91
63 5 52
46 13 59
79 7 4
27 2 56
19 87 54
10 64 42
21 23 26
10 1 32
97 10 40
2 78 82
50 50 1
11 1 21
92 37 74
26 46 48
44 22 85
17 42 13
56 1 62
38 72 99
87 40 17
3 63 69
94 37 17
11 29 88
18 80 21
58 57 20
6 80 41
82 11 55
11 43 73
3 14 59
46 72 10
39 99 32
33 4 5
